Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;GO;ITUMBIARA;JET GAS E AGUA MINERAL LTDA; 36.105.605/0001-94;RUA CAPINOPOLIS;166;;AFONSO PENA;75513-497;GLP;16/11/2022;108;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;SAGAS DISTRIBUIDORA DE GAS LTDA; 16.729.885/0004-47;AVENIDA CAMAPUA;2594;ANEXO A;CIDADE DE DEUS;69099-031;GLP;16/11/2022;105,99;;R$ / 13 kg;FOGAS
SE;SP;RIO CLARO;CELSO ROSSI & CIA LTDA; 21.390.251/0002-80;RUA 11 JP;1506;;JARDIM RESIDENCIAL DAS PALMEIRAS;13502-160;GLP;16/11/2022;100;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;TOT  COMERCIO DE GAS LTDA; 29.929.033/0001-00;ESTRADA DAS TAIPAS;2842;;JARDIM RINCAO;02991-000;GLP;16/11/2022;109,99;;R$ / 13 kg;BRANCA
NE;PE;CARUARU;CAPITAL COMERCIO VAREJISTA DE GAS E AGUA LTDA; 31.160.977/0001-08;RUA JOSE JOAQUIM DA SILVA;95;;SALGADO;55018-765;GLP;16/11/2022;90;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;GOVERNADOR VALADARES;SANTA RITA DISTRIBUIDORA DE GAS EIRELI; 37.305.196/0001-32;AVENIDA WENCESLAU BRAZ;2403 A;;SANTA RITA;35040-570;GLP;16/11/2022;125;;R$ / 13 kg;LIQUIGÁS
N;TO;PALMAS;R.S DOS SANTOS EIRELI; 25.534.144/0002-30;QUADRA 1112 SUL ALAMEDA 4, QI. B,;S/N;LOTE  03;PLANO DIRETOR SUL;77024-156;GLP;16/11/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;SANTO ANDRE;JEP COMERCIO DE GAS LTDA; 34.846.453/0001-55;AVENIDA MARTIM FRANCISCO;801;;VILA ALTO DE SANTO ANDRE;09230-700;GLP;16/11/2022;114,99;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;J OLIVEIRA DE SOUZA COMERCIO; 37.767.554/0001-29;AVENIDA ITAUBA;172;QD 8G;JORGE TEIXEIRA;69088-240;GLP;16/11/2022;110;;R$ / 13 kg;FOGAS
S;RS;ESTEIO;CASA DO GAS COMERCIO VAREJISTA DE GAS (GLP) LTDA; 39.818.673/0001-99;RUA RIO PARDO;88;;TAMANDARE;93260-480;GLP;16/11/2022;102;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTE CARMELO;M.P. OLIVEIRA; 39.930.200/0001-89;AVENIDA JOAO PINHEIRO;1222;;RESIDENCIAL LAMBARI;38500-000;GLP;16/11/2022;110;;R$ / 13 kg;BRANCA
NE;PE;CARUARU;ELIELSON R S DA SILVA GAS; 20.786.572/0001-55;RUA MARTINS FRANCISCO;67;CASA A;SALGADO;55020-360;GLP;16/11/2022;90;;R$ / 13 kg;BAHIANA
SE;SP;JACAREI;CLEBER FERNANDO DA SILVA COMERCIO DE GAS; 39.599.546/0001-46;AVENIDA DANTE SIANI;338;;JARDIM SANTA MARINA;12312-420;GLP;16/11/2022;100;;R$ / 13 kg;FOGAS
SE;SP;SAO CARLOS;PEDRO GERALDO DA COSTA; 36.426.128/0001-69;RUA ANTONIO FLOSI;164;LETRA B;JARDIM TANGARA;13568-060;GLP;16/11/2022;115;;R$ / 13 kg;ULTRAGAZ
S;PR;PONTA GROSSA;ADRIANA ANTUNES DE OLIVEIRA; 36.940.140/0001-97;RUA LONDRINA;700;;NOVA RUSSIA;84053-320;GLP;16/11/2022;103;;R$ / 13 kg;LIQUIGÁS
CO;DF;BRASILIA;COSTA & SANTOS CEILANDIA COMERCIO DE GAS LTDA; 37.912.638/0001-09;QUADRA QNM 23 CONJUNTO P LOTE;46;;CEILANDIA SUL (CEILANDIA);72215-246;GLP;16/11/2022;101,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;SETE LAGOAS;BRASIL GERAIS DISTRIBUIDORA DE GAS EIRELI; 37.336.736/0001-45;RUA PROFESSOR ABEYLARD;760;LOJA  01;CENTRO;35700-069;GLP;16/11/2022;99,99;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;DUBAY GAS COMERCIO DE GAS E AGUA MINERAL EIRELI; 39.266.449/0001-31;QUADRA QN 423 CONJUNTO H LOTE;3;LOJA  01;SAMAMBAIA NORTE (SAMAMBAIA);72325-568;GLP;16/11/2022;99,99;;R$ / 13 kg;BRANCA
S;SC;CRICIUMA;GDI SUL DISTRIBUIDORA DE GLP LTDA; 40.140.184/0001-00;AVENIDA UNIVERSITARIA;1,46;;STA LUZIA;88806-001;GLP;16/11/2022;118;;R$ / 13 kg;ULTRAGAZ
SE;SP;ARARAS;ADAO SOARES GOMES ARARAS; 03.510.145/0001-20;AVENIDA WASHINGTON LUIZ;480;;VILA MICHELIN;13601-001;GLP;16/11/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;RJ;CABO FRIO;J L COMERCIO VAREJISTA DE GAS ( GLP) LTDA; 39.976.573/0001-90;AVENIDA INDEPENDENCIA;39;KM 137;AQUARIUS (TAMOIOS);28925-842;GLP;16/11/2022;96,99;;R$ / 13 kg;ULTRAGAZ
NE;AL;MACEIO;CASSIO SANTOS DA SILVA; 37.872.230/0001-50;RUA TRAIPU;S/N;;CANAA;57080-060;GLP;16/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;ARACATUBA;THIAGO ITALO BURGARELLI 37883951840; 24.461.722/0004-54;AVENIDA ODORINDO PERENHA;1462;;UMUARAMA;16013-230;GLP;16/11/2022;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;JACAREI;COMERCIAL GASMAIS LTDA; 16.103.050/0006-49;RUA SANTO IVO;622;;CIDADE SALVADOR;12312-190;GLP;16/11/2022;109,99;;R$ / 13 kg;ULTRAGAZ
S;PR;GUARAPUAVA;SC REVENDA DE GAS LTDA; 39.870.954/0001-90;RUA QUINZE DE NOVEMBRO;5627;;ALTO DA XV;85065-000;GLP;16/11/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA; 17.559.977/0001-46;AVENIDA DR. ERNANI PIRES DOMINGUES;1810;;VILA NOSSA SENHORA DA PENHA;15045-388;GLP;16/11/2022;110;;R$ / 13 kg;BRANCA
SE;SP;SAO CARLOS;PIZELLI GAS LTDA; 41.038.758/0001-04;RUA ESTADOS UNIDOS;1035;;VILA COSTA DO SOL;13566-050;GLP;16/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RO;JI-PARANA;DISTRIBUIDORA & COMERCIO DE GAS & AGUA PINHEIRO LTDA; 14.959.572/0001-07;AVENIDA EDSON LIMA DO NASCIMENTO;3087;;CAFEZINHO;76913-177;GLP;16/11/2022;130;;R$ / 13 kg;FOGAS
S;SC;ITAJAI;IDEAL GAS LTDA; 41.452.993/0001-10;AVENIDA CAMPOS NOVOS;727;;SAO VICENTE;88309-650;GLP;16/11/2022;130;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VIP RIO PRETO LTDA; 08.261.340/0001-88;AVENIDA MIRASSOLANDIA;200;;JARDIM MUGNAINI;15045-375;GLP;16/11/2022;130;;R$ / 13 kg;BRANCA
N;TO;PALMAS;JUNIO ALVARA DA SILVA SOUZA; 40.340.191/0001-55;QUADRA ARSO 131 AVENIDA LO 29 ACSV LOTE 29;S/N;;PLANO DIRETOR SUL;77019-652;GLP;16/11/2022;120;;R$ / 13 kg;LIQUIGÁS
S;PR;GUARAPUAVA;WAGNER RODRIGO ROCHA - REVENDA DE GAS LIQUEFEITO DE PETROLEO; 41.573.721/0001-78;AVENIDA ANTONIO LOSSO;905;;CONRADINHO;85055-310;GLP;16/11/2022;113;;R$ / 13 kg;ULTRAGAZ
SE;SP;INDAIATUBA;SANTIAGO COMERCIO DE GAS LTDA; 42.812.960/0001-04;ALAMEDA COMENDADOR DOUTOR SANTORO MIRONE;140;;DISTRITO INDUSTRIAL JOAO NAREZZI;13347-405;GLP;16/11/2022;102;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;CARUARU;A M S FREITAS COMERCIO DE GAS LTDA; 41.329.345/0003-32;RUA JOAO JERONIMO DE MOURA;72;;NOVA CARUARU;55014-605;GLP;16/11/2022;90;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO JOSE DO RIO PRETO;QUEIROZ E SILVA COMERCIO DE GAS E AGUA MINERAL LTDA; 41.825.846/0001-48;AVENIDA DOUTOR ANTONIO MARQUES DOS SANTOS;830;;JARDIM SUZANA;15050-500;GLP;16/11/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARACATUBA;CRISTIANE RAMOS ROSSETTO LTDA; 43.002.707/0001-40;RUA MARCILIO DIAS;1634;;BOA VISTA;16074-150;GLP;16/11/2022;99,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;ARARAS;J C DA SILVA GAS; 19.965.439/0002-68;AVENIDA LUIZ CARLOS TUNES;3130;;JARDIM MYRIAM;13608-134;GLP;16/11/2022;110;;R$ / 13 kg;CONSIGAZ
N;RO;JI-PARANA;A K MONTEZANI; 40.757.490/0001-90;AVENIDA CASTELO BRANCO;905;;JARDIM PRESIDENCIAL;76901-052;GLP;16/11/2022;129;;R$ / 13 kg;AMAZONGÁS
S;RS;SAPUCAIA DO SUL;L.G.M COMERCIO DE FERRAGENS E FERRAMENTAS LTDA; 38.650.583/0001-79;AVENIDA RUBEM BERTA;812;;CENTRO;93216-430;GLP;16/11/2022;105;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;HANDERSON LUCAS ANDRADE SALES; 39.672.312/0001-87;RUA JARUA;26;;CIDADE NOVA;69090-331;GLP;16/11/2022;112;;R$ / 13 kg;AMAZONGÁS
NE;PB;CAMPINA GRANDE;G G CAVALCANTI; 43.594.673/0001-20;AVENIDA CONSUL JOSEPH NOUJAIM HABIB NACAD;1830;;CATOLE;58410-260;GLP;16/11/2022;120;;R$ / 13 kg;BAHIANA
SE;SP;SAO CARLOS;MARCIA AVANDA ABONDANCIA; 29.551.693/0001-92;RUA DURVALINO GONCALVES DA SILVA;775;LETRA B;JARDIM SAO JOAO BATISTA;13567-000;GLP;16/11/2022;105;;R$ / 13 kg;BRANCA
NE;PE;JABOATAO DOS GUARARAPES;HILDA V R DE LIMA - GAS; 07.107.641/0001-99;RUA DONA MARIA DE SOUZA;205;;PIEDADE;54400-260;GLP;16/11/2022;100;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;GUSTAVO SHIGUERU COUTINHO YAMADA; 09.275.758/0001-07;AVENIDA JOAO RAMALHO (DISTRITO DO QUIRIRIM);619;;RESIDENCIAL NOVO HORIZONTE;12042-303;GLP;16/11/2022;105;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;FUSTER DISTRIBUIDORA DE GAS E AGUA LTDA.; 44.428.462/0001-80;AVENIDA FORTUNATO ERNESTO VETORASSO;310;;JARDIM RESIDENCIAL VETORASSO;15040-300;GLP;16/11/2022;110;;R$ / 13 kg;COPA ENERGIA
S;PR;CURITIBA;AUTO POSTO SANTA FE LTDA; 33.582.477/0001-81;RUA CORONEL LUIZ JOSE DOS SANTOS;2226;;BOQUEIRAO;81670-400;GLP;16/11/2022;99,9;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;AL;MACEIO;SILVA E NUNES GAS LTDA; 38.003.327/0001-90;AVENIDA EMPRESARIO LOURIVAL LOBO FERREIRA;10;LOTE  144                 QUADRA1213;PETROPOLIS;57062-530;GLP;16/11/2022;94,99;;R$ / 13 kg;MINASGAS
CO;MT;CUIABA;AGUA 13 COMERCIO DE AGUA E GAS LTDA; 30.782.030/0001-68;RUA AMERICO SALGADO;206;;QUILOMBO;78045-055;GLP;16/11/2022;130;;R$ / 13 kg;COPA ENERGIA
S;RS;SANTA CRUZ DO SUL;EVANDRO C FEDERIZZI LTDA; 06.885.676/0001-96;AVENIDA DEPUTADO EUCLYDES NICOLAU KLIEMANN;1290;;ARROIO GRANDE;96830-216;GLP;16/11/2022;110;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;GALEAZZI GAS E AGUA LTDA; 45.019.820/0001-63;AVENIDA DANILO GALEAZZI;1585;;JARDIM SANTA ROSA I;15050-690;GLP;16/11/2022;100;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO JOSE DO RIO PRETO;TEODORO GAS E AGUA LTDA; 45.018.444/0001-92;AVENIDA ALFREDO TEODORO DE OLIVEIRA;3095;;SOLO SAGRADO I;15044-335;GLP;16/11/2022;105;;R$ / 13 kg;CONSIGAZ
S;RS;SAPUCAIA DO SUL;PRISCILA GOLNER AGUIRRE PEREIRA; 44.941.265/0001-60;RUA TROPEIROS;1340;;PASQUALINI;93224-660;GLP;16/11/2022;100;;R$ / 13 kg;BRANCA
NE;CE;CAUCAIA;MONTEIRO COMERCIO VAREJISTA DE GLP LTDA; 26.304.684/0001-09;AVENIDA TORREON;492;;PARQUE GUADALAJARA (JUREMA);61650-350;GLP;16/11/2022;100;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO JOSE DO RIO PRETO;PLANALTO GAS E AGUA LTDA; 45.018.035/0001-96;AVENIDA ALFREDO ANTONIO DE OLIVEIRA;2750;;JARDIM PLANALTO;15046-619;GLP;16/11/2022;100;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO CAETANO DO SUL;GAS BOM COMERCIO DE GLP LTDA; 41.815.249/0001-32;RUA OSVALDO CRUZ;1897;;SANTA PAULA;09540-280;GLP;16/11/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CARATINGA;DISTRIBUIDORA DE GAS SANTOS LTDA; 12.014.334/0002-84;RUA VEREADOR ORESTES PAIVA;1243;;ZACARIAS;35300-258;GLP;16/11/2022;129,9;;R$ / 13 kg;COPA ENERGIA
SE;MG;MONTE CARMELO;ARIANE FATIMA PENA AMARAL; 45.158.464/0001-69;AVENIDA JOAO PINHEIRO;660;LETRA A;BOA VISTA;38500-000;GLP;16/11/2022;110;;R$ / 13 kg;BRANCA
SE;SP;RIO CLARO;ZERBO & NICOLELLA COMERCIO DE GAS LTDA; 44.663.479/0002-00;AVENIDA 68 A;1557;;RESIDENCIAL ORESTE A GIOVANI;13506-460;GLP;16/11/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;ITUMBIARA;JOSE CARLOS DE MIRANDA JUNIOR; 20.812.506/0001-02;AVENIDA WASHINGTON LUIZ;1397;;SETOR AFONSO PENA;75513-405;GLP;16/11/2022;115;;R$ / 13 kg;BRANCA
S;RS;SAPUCAIA DO SUL;CASA DO GAS COMERCIO VAREJISTA DE GAS (GLP) LTDA; 39.818.673/0002-70;RUA TIRADENTES;560;;DIHEL;93214-000;GLP;16/11/2022;102;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;RIO CLARO;JOSE CARLOS VALENCIO 03005866807; 28.641.956/0001-91;AVENIDA 62;788;;PARQUE UNIVERSITARIO;13504-450;GLP;16/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;PETROLINA;JOSE INACIO DA SILVA VIEIRA; 24.005.717/0003-56;RUA DA CARIDADE;26;;DOM AVELAR;56302-970;GLP;16/11/2022;110;;R$ / 13 kg;BAHIANA
CO;MT;CUIABA;VANIA IZABEL DE SOUZA DISTRIBUIDORA DE AGUA E GAS; 40.447.465/0001-00;RODOVIA ARQUITETO HELDER CANDIA;1414;;RIBEIRAO DO LIPA;78048-150;GLP;16/11/2022;141;;R$ / 13 kg;FOGAS
NE;PE;CARUARU;COMERCIO DE GAS SAO SEBASTIAO LTDA; 22.013.886/0002-21;RUA DO VASSOURAL;1006;;VASSOURAL;55028-400;GLP;16/11/2022;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;ES;CACHOEIRO DE ITAPEMIRIM;DISK GAS COMERCIO LTDA; 00.991.486/0005-09;AVENIDA THEODORICO FERRACO;406;;DOUTOR GILSON CARONE;29310-566;GLP;16/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;SC;BRUSQUE;RESCAROLI COMERCIO E TRANSPORTE DE GAS LTDA; 00.080.249/0007-40;RODOVIA IVO SILVEIRA  SC 108;584;;STEFFEN - URBANO;88355-200;GLP;16/11/2022;122;;R$ / 13 kg;BRANCA
SE;SP;JACAREI;AUTO POSTO PATIO DOS TRILHOS LTDA; 10.834.839/0001-89;RUA BERNARDINO DE CAMPOS;49;;CENTRO;12308-010;GLP;16/11/2022;104;;R$ / 13 kg;BRANCA
NE;CE;JUAZEIRO DO NORTE;COMÉRCIO DE PETROLEO COLORADO LTDA; 00.198.451/0001-85;RUA   DOMINGOS CALAZANS;518;;TRIANGULO;63041-130;GLP;17/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;BA;ITABUNA;BAHIANA DISTRIBUIDORA DE GÁS LTDA; 46.395.687/0041-08;ROD BR 415;5075;KM 04;CENTRO INDUSTRIAL;45613-000;GLP;17/11/2022;100;;R$ / 13 kg;BAHIANA
NE;BA;JUAZEIRO;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA; 06.980.064/0035-21;AV 04;808;QUADRA I;DISTRITO INDUSTRIAL;48909-753;GLP;17/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;MA;SAO LUIS;LIMA COMERCIAL DE COMBUSTIVEIS LTDA; 69.418.101/0001-83;AVENIDA JERONIMO DE ALBUQUERQUE  MARANHAO;5;;COHAB ANIL I;65051-210;GLP;17/11/2022;114,9;;R$ / 13 kg;LIQUIGÁS
S;RS;CAXIAS DO SUL;CAPOANI E RECH COMERCIO DE COMBUSTIVEIS LTDA.; 07.985.128/0001-09;RUA CONDE D'EU;1962;;BELA VISTA;95076-090;GLP;17/11/2022;109,9;;R$ / 13 kg;BRANCA
NE;SE;ARACAJU;REDE DE POSTOS PRESIDENTE LTDA; 32.864.795/0001-72;AVENIDA COELHO E CAMPOS;1254;;SANTO ANTONIO;49060-000;GLP;17/11/2022;104,9;;R$ / 13 kg;LIQUIGÁS
SE;SP;MOGI MIRIM;AUTO POSTO EVOLUCAO LTDA; 53.977.773/0001-99;AVENIDA BRASIL;44;;CENTRO;13800-024;GLP;17/11/2022;99,5;;R$ / 13 kg;LIQUIGÁS
NE;CE;FORTALEZA;CHAC COMERCIAL DE COMBUSTIVEIS LTDA; 07.122.559/0001-33;AVENIDA PRESIDENTE COSTA E SILVA;2721;;PARQUE DOIS IRMAOS;60761-191;GLP;17/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;LUZIANIA;AUTO POSTO G - 3 LTDA; 07.174.179/0001-42;AVENIDA ALFREDO NASSER;SN;QUADRA176                 LOTE  01;PARQUE ESTRELA DALVA II;72820-020;GLP;17/11/2022;115;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO JOSE DE RIBAMAR;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0002-08;ESTRADA DE SAO JOSE DE RIBAMAR;S/N;"QUADRA: 01; LOTE: 2,3,4;";LOTEAMENTO JARDIM DAS PRINCESAS;65110-000;GLP;17/11/2022;114,99;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;POSTO DAS NACOES LTDA; 82.619.560/0001-93;AVENIDA VICTOR FERREIRA DO AMARAL;142;;TARUMA;82530-230;GLP;17/11/2022;99,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;POSTO CANAL BELEM LTDA; 00.165.412/0001-81;RUA JOSE HAUER;536;;UBERABA;81580-330;GLP;17/11/2022;94,9;;R$ / 13 kg;BRANCA
SE;SP;ITAPIRA;AUTO POSTO SKINA ITALIANOS LTDA.; 07.426.223/0001-64;AVENIDA DOS ITALIANOS;1840;;PRADOS;13970-080;GLP;17/11/2022;102;;R$ / 13 kg;BRANCA
SE;SP;ITAPIRA;AUTO POSTO PANORAMA DE ITAPIRA LTDA.; 03.320.594/0001-06;AVENIDA DOS ITALIANOS;2300;;PRADOS;13970-080;GLP;17/11/2022;102;;R$ / 13 kg;BRANCA
NE;SE;ARACAJU;BAHIANA DISTRIBUIDORA DE GÁS LTDA; 46.395.687/0015-08;AVENIDA CHANCELER OSVALDO ARANHA;2966;LOTE 02;OLARIA;49090-000;GLP;17/11/2022;104,9;;R$ / 13 kg;BAHIANA
NE;CE;CRATO;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA; 06.980.064/0104-98;AVENIDA CASTELO BRANCO;1800;;DISTRITO INDUSTRIAL MURITI;63133-100;GLP;17/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MS;CAMPO GRANDE;LIQUIGÁS DISTRIBUIDORA S.A.; 60.886.413/0126-68;RUA 127;376;QD.129 LT.OX2A;VILA POPULAR;79103-830;GLP;17/11/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;CE;CRATO;COMÉRCIO DE PETROLEO COLORADO LTDA; 00.198.451/0002-66;TRAVESSA IGUATU;180;;SÃO MIGUEL;63122-250;GLP;17/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;FORTALEZA;M J COMERCIO VAREJISTA DE GLP LTDA; 00.275.946/0001-60;RUA NESTOR BARBOSA;774;;PARQUELANDIA;60455-610;GLP;17/11/2022;117;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;CAMPINAS;NEDECI MARIA RODRIGUES DE CASTRO; 00.778.418/0001-24;RUA ERNESTO ALVES FILHO;254;;JD. CAMPOS ELISEOS;13060-057;GLP;17/11/2022;110;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;DAVID MANUEL  BRAZ; 01.151.195/0001-33;RUA BARAO DE MONTE SANTO;103;A;MOOCA;03123-020;GLP;17/11/2022;124,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;CARAPICUIBA;ASARIAS DUQUE DE ABRANTES; 01.888.929/0001-61;AVENIDA MARGINAL DO RIBEIRAO;2100;;JD:CECILIA CRISTINA;06329-140;GLP;17/11/2022;104,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;FORTALEZA;CANINDEZINHO PETROLEO LTDA; 01.966.542/0001-86;RUA ALVES BEZERRA;223;;PARQUE SAO VICENTE;60736-130;GLP;17/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MS;CAMPO GRANDE;SUEO SUGUIMOTO - ME.; 02.000.541/0001-45;AVENIDA AMERICA;706;;VILA SANTA ROSA;79009-060;GLP;17/11/2022;110;;R$ / 13 kg;BRANCA
CO;MS;CAMPO GRANDE;PAI & FILHO COMÉRCIO DE GÁS LTDA. - EPP; 02.154.625/0001-33;RUA PEDRO CELESTINO;550;;VILA SOL NASCENTE;79004-560;GLP;17/11/2022;125;;R$ / 13 kg;COPA ENERGIA
SE;SP;AMPARO;UNILAR COMÉRCIO DE GÁS LTDA. ME; 02.324.870/0001-41;RUA NORUEGA;263;;LOTEAMENTO NARDINI;13905-060;GLP;17/11/2022;127;;R$ / 13 kg;ULTRAGAZ
SE;SP;JALES;SUELENE R.F.PACHECO - JALES; 03.009.281/0001-31;AVENIDA FRANCISCO JALLES;1354;;LOTEAMENTO AVENIDA;15700-000;GLP;17/11/2022;105;;R$ / 13 kg;BRANCA
NE;CE;FORTALEZA;RAPIGÁS LTDA ME; 03.040.349/0001-45;AV JOVITA FEITOSA;192;;PARQUE ARAXÁ;60450-672;GLP;17/11/2022;117;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;MOGI MIRIM;JOSE ANTONIO MAIOLLO - ME; 03.158.462/0001-20;AAVENIDA LUIZ GONZAGA DE ALMEIDA CAMPOS;421;;JD.BIANCHI;13801-349;GLP;17/11/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;UBERABA;LUIZ ANTÔNIO DE OLIVEIRA FRANCO; 03.181.095/0001-85;AVENIDA PADRE EDDIE BERNARDES DA SILVA;676;;DE LOURDES;38035-230;GLP;17/11/2022;105;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;MAREL COMÉRCIO DE GÁS LTDA.; 03.296.479/0001-43;PRAÇA ANDRÉ MACIEL;1;B;MOOCA;03181-090;GLP;17/11/2022;122,9;;R$ / 13 kg;ULTRAGAZ
S;PR;CURITIBA;PILAR COMERCIO DE GÁS LTDA; 03.313.096/0001-36;RUA   RAPOSO TAVARES;1265;;PILARZINHO;82100-452;GLP;17/11/2022;109;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;MOGI MIRIM;R J TOLEDO GAS; 03.928.741/0001-25;RUA 15 DE AGOSTO;553;;SANTA LUZIA;13807-065;GLP;17/11/2022;103;;R$ / 13 kg;CONSIGAZ
SE;MG;SETE LAGOAS;COMERCIAL M & A LTDA ME; 04.026.000/0002-00;AV JOSE SERVULO SOALHEIRO 3670;3680;;NOVA CIDADE;35702-314;GLP;17/11/2022;105,9;;R$ / 13 kg;BRANCA
SE;SP;PINDAMONHANGABA;DEP. DE GAS BOM SUCESSO PINDAMONHANGABA LTDA.; 04.109.653/0001-64;AVENIDA N. SRA DO BONSUCESSO;1259;;CENTRO;12420-010;GLP;17/11/2022;115;;R$ / 13 kg;BRANCA
SE;SP;AMPARO;DISTRIBUIDORA DE GAS CARAJAS LTDA ME; 04.226.772/0001-05;AVENIDA ULDERICO BATONI;277;;JARDIM SÃO DIMAS;13905-610;GLP;17/11/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;TAUBATE;DEPOSITO DE GAS YOSHIDA LTDA. - ME.; 04.604.149/0001-30;RUA JOSE VICENTE DE BARROS;2455;;PQ. SAO LUIS;12061-001;GLP;17/11/2022;100;;R$ / 13 kg;LIQUIGÁS
SE;SP;MIRASSOL;AGNALDO DE ABREU BATISTA; 04.645.641/0001-54;RUA 7 DE SETEMBRO;1666;;CENTRO;15130-001;GLP;17/11/2022;99;;R$ / 13 kg;BRANCA
SE;MG;SAO JOAO DEL REI;HESAGAS LTDA; 04.872.624/0001-50;RUA PAULO SEVERINO;112;;RESIDENCIAL LENHEIRO;36309-410;GLP;17/11/2022;106;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;MARCELO RODRIGUES RIBEIRO; 04.879.353/0001-64;RUA RAPOZO TAVARES;1,205;;PILARZINHO;82100-000;GLP;17/11/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;MG;NOVA LIMA;GASBOM - COMERCIO DE GAS LIQUEFEITO LTDA; 05.016.096/0001-08;RUA KENTON;131;;JARDIM CANADA;34000-001;GLP;17/11/2022;112;;R$ / 13 kg;BRANCA
SE;SP;ITAPIRA;SUPER CHAMA COMERCIO DE GÁS LTDA - ME; 05.232.642/0001-30;RUA MANOEL LUIZ DA ROCHA;68;;VL PENHA RIO DO PEIXE;13971-014;GLP;17/11/2022;102;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;CASTANHAL;REVENDEDORA DIGAS LTDA; 05.350.780/0001-13;AVENIDA MAXIMINO PORPINO;1151;;CENTRO;68742-005;GLP;17/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
